longitude,latitude,date,cases,Org.ID,raster_value
113.1311,35.11887,2020-02-02,1,302,84.23628234863281
113.1311,35.11887,2020-02-16,2,302,84.23628234863281
113.1311,35.11887,2020-02-05,1,302,84.23628234863281
113.1311,35.11887,2020-02-04,3,302,84.23628234863281
113.1311,35.11887,2020-02-06,1,302,84.23628234863281
113.1311,35.11887,2020-01-27,2,302,84.23628234863281
113.1311,35.11887,2020-02-07,2,302,84.23628234863281
113.1311,35.11887,2020-02-14,1,302,84.23628234863281
113.1376,25.81815,2020-01-24,1,108,50.136112213134766
113.1376,25.81815,2020-01-31,1,108,50.136112213134766
113.1376,25.81815,2020-02-03,1,108,50.136112213134766
113.1376,25.81815,2020-02-07,2,108,50.136112213134766
113.1376,25.81815,2020-02-05,1,108,50.136112213134766
113.1376,25.81815,2020-02-08,1,108,50.136112213134766
113.1376,25.81815,2020-02-02,3,108,50.136112213134766
113.1376,25.81815,2020-01-26,2,108,50.136112213134766
113.1376,25.81815,2020-02-06,4,108,50.136112213134766
113.1376,25.81815,2020-01-27,4,108,50.136112213134766
113.1376,25.81815,2020-02-04,2,108,50.136112213134766
113.1376,25.81815,2020-02-13,1,108,50.136112213134766
113.1376,25.81815,2020-02-01,5,108,50.136112213134766
113.1532,28.227590000000003,2020-02-08,9,11,49.08102035522461
113.1532,28.227590000000003,2020-02-07,6,11,49.08102035522461
113.1532,28.227590000000003,2020-02-06,11,11,49.08102035522461
113.1532,28.227590000000003,2020-02-03,23,11,49.08102035522461
113.1532,28.227590000000003,2020-02-05,15,11,49.08102035522461
113.1532,28.227590000000003,2020-02-01,26,11,49.08102035522461
113.1532,28.227590000000003,2020-02-19,1,11,49.08102035522461
113.1532,28.227590000000003,2020-01-27,6,11,49.08102035522461
113.1532,28.227590000000003,2020-01-24,7,11,49.08102035522461
113.1532,28.227590000000003,2020-02-14,3,11,49.08102035522461
113.1532,28.227590000000003,2020-01-31,18,11,49.08102035522461
113.1532,28.227590000000003,2020-02-13,10,11,49.08102035522461
113.1532,28.227590000000003,2020-01-25,10,11,49.08102035522461
113.1532,28.227590000000003,2020-01-21,1,11,49.08102035522461
113.1532,28.227590000000003,2020-02-04,16,11,49.08102035522461
113.1532,28.227590000000003,2020-02-02,13,11,49.08102035522461
113.1532,28.227590000000003,2020-01-29,33,11,49.08102035522461
113.25399999999999,29.0682,2020-02-15,1,119,106.52957153320312
113.25399999999999,29.0682,2020-01-31,8,119,106.52957153320312
113.25399999999999,29.0682,2020-02-03,13,119,106.52957153320312
113.25399999999999,29.0682,2020-01-24,3,119,106.52957153320312
113.25399999999999,29.0682,2020-01-25,3,119,106.52957153320312
113.25399999999999,29.0682,2020-02-06,14,119,106.52957153320312
113.25399999999999,29.0682,2020-02-14,4,119,106.52957153320312
113.25399999999999,29.0682,2020-02-08,4,119,106.52957153320312
113.25399999999999,29.0682,2020-02-13,1,119,106.52957153320312
113.25399999999999,29.0682,2020-02-05,4,119,106.52957153320312
113.25399999999999,29.0682,2020-01-27,11,119,106.52957153320312
113.25399999999999,29.0682,2020-02-17,1,119,106.52957153320312
113.25399999999999,29.0682,2020-02-04,6,119,106.52957153320312
113.25399999999999,29.0682,2020-02-01,8,119,106.52957153320312
113.25399999999999,29.0682,2020-02-19,1,119,106.52957153320312
113.25399999999999,29.0682,2020-02-02,20,119,106.52957153320312
113.25399999999999,29.0682,2020-01-29,12,119,106.52957153320312
113.25399999999999,29.0682,2020-02-07,4,119,106.52957153320312
113.2818,40.0828,2020-02-02,1,470,46.297664642333984
113.2994,29.52133,2020-02-07,1,586,57.598960876464844
113.3478,38.22273,2020-02-05,1,564,255.38961791992188
113.3478,38.22273,2020-02-06,1,564,255.38961791992188
113.361,22.16925,2020-01-29,6,3,85.70002746582031
113.361,22.16925,2020-02-13,2,3,85.70002746582031
113.361,22.16925,2020-01-26,4,3,85.70002746582031
113.361,22.16925,2020-01-31,12,3,85.70002746582031
113.361,22.16925,2020-02-07,9,3,85.70002746582031
113.361,22.16925,2020-01-21,1,3,85.70002746582031
113.361,22.16925,2020-02-16,1,3,85.70002746582031
113.361,22.16925,2020-01-24,4,3,85.70002746582031
113.361,22.16925,2020-02-05,4,3,85.70002746582031
113.361,22.16925,2020-02-08,2,3,85.70002746582031
113.361,22.16925,2020-02-14,4,3,85.70002746582031
113.361,22.16925,2020-02-02,10,3,85.70002746582031
113.361,22.16925,2020-02-03,17,3,85.70002746582031
113.361,22.16925,2020-02-15,1,3,85.70002746582031
113.361,22.16925,2020-02-17,1,3,85.70002746582031
113.361,22.16925,2020-02-04,5,3,85.70002746582031
113.361,22.16925,2020-01-20,3,3,85.70002746582031
113.3859,22.52105,2020-01-24,1,53,63.97933578491211
113.3859,22.52105,2020-02-08,5,53,63.97933578491211
113.3859,22.52105,2020-01-27,2,53,63.97933578491211
113.3859,22.52105,2020-02-16,1,53,63.97933578491211
113.3859,22.52105,2020-02-04,4,53,63.97933578491211
113.3859,22.52105,2020-02-06,2,53,63.97933578491211
113.3859,22.52105,2020-01-26,2,53,63.97933578491211
113.3859,22.52105,2020-02-02,5,53,63.97933578491211
113.3859,22.52105,2020-02-14,1,53,63.97933578491211
113.3859,22.52105,2020-02-03,6,53,63.97933578491211
113.3859,22.52105,2020-02-05,9,53,63.97933578491211
113.3859,22.52105,2020-01-23,1,53,63.97933578491211
113.3859,22.52105,2020-01-29,7,53,63.97933578491211
113.4305,23.35183,2020-02-01,83,369,144.77105712890625
113.4305,23.35183,2020-01-30,37,369,144.77105712890625
113.46799999999999,34.62931,2020-01-26,7,16,177.9870147705078
113.46799999999999,34.62931,2020-02-08,6,16,177.9870147705078
113.46799999999999,34.62931,2020-01-21,1,16,177.9870147705078
113.46799999999999,34.62931,2020-02-15,4,16,177.9870147705078
113.46799999999999,34.62931,2020-02-07,8,16,177.9870147705078
113.46799999999999,34.62931,2020-02-17,3,16,177.9870147705078
113.46799999999999,34.62931,2020-02-02,7,16,177.9870147705078
113.46799999999999,34.62931,2020-02-06,10,16,177.9870147705078
113.46799999999999,34.62931,2020-01-25,8,16,177.9870147705078
113.46799999999999,34.62931,2020-02-04,7,16,177.9870147705078
113.46799999999999,34.62931,2020-01-22,2,16,177.9870147705078
113.46799999999999,34.62931,2020-01-27,17,16,177.9870147705078
113.46799999999999,34.62931,2020-02-05,10,16,177.9870147705078
113.46799999999999,34.62931,2020-02-14,2,16,177.9870147705078
113.46799999999999,34.62931,2020-01-23,1,16,177.9870147705078
113.46799999999999,34.62931,2020-01-30,4,16,177.9870147705078
113.46799999999999,34.62931,2020-01-29,9,16,177.9870147705078
113.46799999999999,34.62931,2020-02-03,13,16,177.9870147705078
113.46799999999999,34.62931,2020-02-16,3,16,177.9870147705078
113.4968,38.06465,2020-01-26,1,245,31.131305694580078
113.5115,29.49117,2020-02-07,1,585,79.93605041503906
113.5158,27.12398,2020-02-01,3,111,213.35205078125
113.5158,27.12398,2020-02-04,4,111,213.35205078125
113.5158,27.12398,2020-02-06,5,111,213.35205078125
113.5158,27.12398,2020-01-26,2,111,213.35205078125
113.5158,27.12398,2020-02-07,2,111,213.35205078125
113.5158,27.12398,2020-02-08,10,111,213.35205078125
113.5158,27.12398,2020-02-02,1,111,213.35205078125
113.5158,27.12398,2020-01-29,11,111,213.35205078125
113.5158,27.12398,2020-02-03,8,111,213.35205078125
113.5158,27.12398,2020-01-31,3,111,213.35205078125
113.5158,27.12398,2020-01-27,4,111,213.35205078125
113.5158,27.12398,2020-02-13,2,111,213.35205078125
113.5158,27.12398,2020-02-14,1,111,213.35205078125
113.5158,27.12398,2020-02-05,3,111,213.35205078125
113.5158,27.12398,2020-01-24,1,111,213.35205078125
113.5364,23.349829999999997,2020-02-14,7,54,92.86444091796875
113.5364,23.349829999999997,2020-01-25,10,54,92.86444091796875
113.5364,23.349829999999997,2020-02-05,18,54,92.86444091796875
113.5364,23.349829999999997,2020-02-15,3,54,92.86444091796875
113.5364,23.349829999999997,2020-02-16,1,54,92.86444091796875
113.5364,23.349829999999997,2020-01-31,31,54,92.86444091796875
113.5364,23.349829999999997,2020-02-01,13,54,92.86444091796875
113.5364,23.349829999999997,2020-01-27,12,54,92.86444091796875
113.5364,23.349829999999997,2020-01-29,12,54,92.86444091796875
113.5364,23.349829999999997,2020-02-13,1,54,92.86444091796875
113.5364,23.349829999999997,2020-02-04,21,54,92.86444091796875
113.5364,23.349829999999997,2020-02-06,44,54,92.86444091796875
113.5364,23.349829999999997,2020-01-23,5,54,92.86444091796875
113.5364,23.349829999999997,2020-02-07,14,54,92.86444091796875
113.5364,23.349829999999997,2020-02-03,38,54,92.86444091796875
113.5364,23.349829999999997,2020-01-26,22,54,92.86444091796875
113.5364,23.349829999999997,2020-02-08,9,54,92.86444091796875
113.5364,23.349829999999997,2020-02-02,14,54,92.86444091796875
113.5364,23.349829999999997,2020-01-24,2,54,92.86444091796875
113.55,22.166667,2020-01-21,1,6,-3.3999999521443642e+38
113.55,22.166667,2020-01-23,1,6,-3.3999999521443642e+38
113.5611,22.158910000000002,2020-01-27,1,183,-3.3999999521443642e+38
113.5611,22.158910000000002,2020-02-04,2,183,-3.3999999521443642e+38
113.5611,22.158910000000002,2020-01-26,4,183,-3.3999999521443642e+38
113.5611,22.158910000000002,2020-02-02,1,183,-3.3999999521443642e+38
113.5622,37.84235,2020-02-02,1,468,3.0520997047424316
113.6136,33.90335,2020-02-01,70,419,84.74356842041016
113.6136,33.90335,2020-02-06,1,419,84.74356842041016
113.7089,34.07273,2020-02-06,1,295,13.0645112991333
113.7089,34.07273,2020-02-08,1,295,13.0645112991333
113.7089,34.07273,2020-01-29,1,295,13.0645112991333
113.7089,34.07273,2020-02-05,2,295,13.0645112991333
113.7089,34.07273,2020-02-15,1,295,13.0645112991333
113.7089,34.07273,2020-02-03,4,295,13.0645112991333
113.7089,34.07273,2020-02-04,5,295,13.0645112991333
113.7089,34.07273,2020-02-07,2,295,13.0645112991333
113.7089,34.07273,2020-02-02,2,295,13.0645112991333
113.7089,34.07273,2020-01-27,2,295,13.0645112991333
113.7089,34.07273,2020-01-30,5,295,13.0645112991333
113.7186,39.9064,2020-01-25,1,179,425.5964660644531
113.7186,39.9064,2020-01-28,1,179,425.5964660644531
113.7186,39.9064,2020-01-26,1,179,425.5964660644531
113.7218,27.506990000000002,2020-01-21,1,8,192.79083251953125
113.7723,24.82198,2020-01-23,2,57,323.6751403808594
113.7723,24.82198,2020-01-24,1,57,323.6751403808594
113.7723,24.82198,2020-02-14,2,57,323.6751403808594
113.7723,24.82198,2020-02-03,1,57,323.6751403808594
113.7723,24.82198,2020-01-26,1,57,323.6751403808594
113.8738,22.93336,2020-02-04,7,184,40.27711486816406
113.8738,22.93336,2020-02-02,4,184,40.27711486816406
113.8738,22.93336,2020-01-31,5,184,40.27711486816406
113.8738,22.93336,2020-02-17,2,184,40.27711486816406
113.8738,22.93336,2020-01-28,5,184,40.27711486816406
113.8738,22.93336,2020-02-15,8,184,40.27711486816406
113.8738,22.93336,2020-02-13,3,184,40.27711486816406
113.8738,22.93336,2020-02-07,3,184,40.27711486816406
113.8738,22.93336,2020-02-14,8,184,40.27711486816406
113.8738,22.93336,2020-02-19,1,184,40.27711486816406
113.8738,22.93336,2020-02-05,3,184,40.27711486816406
113.8738,22.93336,2020-02-03,6,184,40.27711486816406
113.8738,22.93336,2020-02-08,2,184,40.27711486816406
113.8738,22.93336,2020-01-26,2,184,40.27711486816406
113.8738,22.93336,2020-02-06,6,184,40.27711486816406
113.8999,33.65542,2020-02-05,2,228,74.80427551269531
113.8999,33.65542,2020-02-14,1,228,74.80427551269531
113.8999,33.65542,2020-01-30,2,228,74.80427551269531
113.8999,33.65542,2020-02-02,4,228,74.80427551269531
113.8999,33.65542,2020-02-07,3,228,74.80427551269531
113.8999,33.65542,2020-01-27,6,228,74.80427551269531
113.8999,33.65542,2020-02-03,8,228,74.80427551269531
113.8999,33.65542,2020-01-29,2,228,74.80427551269531
113.8999,33.65542,2020-02-04,1,228,74.80427551269531
113.8999,33.65542,2020-01-26,3,228,74.80427551269531
113.8999,33.65542,2020-02-08,1,228,74.80427551269531
113.9029,27.51356,2020-02-14,1,194,48.82322311401367
113.9029,27.51356,2020-02-03,2,194,48.82322311401367
113.9029,27.51356,2020-01-26,1,194,48.82322311401367
113.9029,27.51356,2020-02-16,1,194,48.82322311401367
113.9029,27.51356,2020-02-02,3,194,48.82322311401367
113.9029,27.51356,2020-02-13,2,194,48.82322311401367
113.9029,27.51356,2020-01-31,7,194,48.82322311401367
113.9029,27.51356,2020-02-05,1,194,48.82322311401367
113.9029,27.51356,2020-02-06,1,194,48.82322311401367
113.9029,27.51356,2020-02-04,2,194,48.82322311401367
113.9029,27.51356,2020-01-29,6,194,48.82322311401367
113.91133117700001,30.928455353000103,2020-01-30,125,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-28,1,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-17,78,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-25,17,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-06,424,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-14,135,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-19,24,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-20,66,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-01-28,73,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-12,109,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-04,202,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-01-25,4,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-18,41,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-01-31,142,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-24,22,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-01-29,101,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-26,19,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-11,101,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-01-26,29,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-01-27,45,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-09,123,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-03,169,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-13,123,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-15,105,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-01-24,22,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-02,121,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-29,1,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-05,342,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-08,172,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-01,87,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-07,255,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-21,17,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-10,105,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-22,2,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-16,87,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-27,15,129,80.90718841552734
113.91133117700001,30.928455353000103,2020-02-23,14,129,80.90718841552734
114.06331200000001,22.3445126,2020-02-12,1,602,13.054302215576172
114.084,35.26547,2020-01-26,24,82,74.91191864013672
114.084,35.26547,2020-01-23,1,82,74.91191864013672
114.084,35.26547,2020-02-02,4,82,74.91191864013672
114.084,35.26547,2020-02-03,6,82,74.91191864013672
114.084,35.26547,2020-01-30,11,82,74.91191864013672
114.084,35.26547,2020-02-15,1,82,74.91191864013672
114.084,35.26547,2020-01-27,10,82,74.91191864013672
114.084,35.26547,2020-02-05,1,82,74.91191864013672
114.084,35.26547,2020-02-04,6,82,74.91191864013672
114.084,35.26547,2020-02-08,1,82,74.91191864013672
114.084,35.26547,2020-01-29,24,82,74.91191864013672
114.084,35.26547,2020-02-16,1,82,74.91191864013672
114.084,35.26547,2020-02-07,2,82,74.91191864013672
114.12200000000001,22.406999999999996,2020-02-01,1,413,7.040039539337158
114.1291,22.65389,2020-02-05,25,2,51.93717575073242
114.1291,22.65389,2020-02-17,1,2,51.93717575073242
114.1291,22.65389,2020-01-31,60,2,51.93717575073242
114.1291,22.65389,2020-02-16,1,2,51.93717575073242
114.1291,22.65389,2020-01-25,15,2,51.93717575073242
114.1291,22.65389,2020-02-03,62,2,51.93717575073242
114.1291,22.65389,2020-02-04,20,2,51.93717575073242
114.1291,22.65389,2020-01-26,5,2,51.93717575073242
114.1291,22.65389,2020-02-02,30,2,51.93717575073242
114.1291,22.65389,2020-02-15,8,2,51.93717575073242
114.1291,22.65389,2020-01-19,1,2,51.93717575073242
114.1291,22.65389,2020-02-14,6,2,51.93717575073242
114.1291,22.65389,2020-02-07,17,2,51.93717575073242
114.1291,22.65389,2020-01-29,23,2,51.93717575073242
114.1291,22.65389,2020-02-06,22,2,51.93717575073242
114.1291,22.65389,2020-01-28,8,2,51.93717575073242
114.1291,22.65389,2020-01-23,6,2,51.93717575073242
114.1291,22.65389,2020-02-08,16,2,51.93717575073242
114.1291,22.65389,2020-02-13,9,2,51.93717575073242
114.1291,22.65389,2020-01-27,13,2,51.93717575073242
114.1291,22.65389,2020-01-21,9,2,51.93717575073242
114.1324,22.38074,2020-01-22,1,26,6.430083751678467
114.1324,22.38074,2020-01-31,2,26,6.430083751678467
114.1324,22.38074,2020-02-05,3,26,6.430083751678467
114.1324,22.38074,2020-02-03,1,26,6.430083751678467
114.1324,22.38074,2020-01-26,3,26,6.430083751678467
114.1324,22.38074,2020-02-13,1,26,6.430083751678467
114.1324,22.38074,2020-02-06,3,26,6.430083751678467
114.1324,22.38074,2020-02-14,1,26,6.430083751678467
114.1324,22.38074,2020-01-25,3,26,6.430083751678467
114.1324,22.38074,2020-02-27,2,26,6.430083751678467
114.1324,22.38074,2020-02-24,5,26,6.430083751678467
114.1324,22.38074,2020-02-07,1,26,6.430083751678467
114.1324,22.38074,2020-02-25,1,26,6.430083751678467
114.1324,22.38074,2020-01-28,2,26,6.430083751678467
114.1324,22.38074,2020-02-01,1,26,6.430083751678467
114.133808,22.3650193,2020-02-14,1,611,5.719207286834717
114.1498,41.97032,2020-02-04,1,494,209.30589294433594
114.1498,41.97032,2020-02-03,2,494,209.30589294433594
114.1505,32.92419,2020-01-30,5,223,69.5876235961914
114.1505,32.92419,2020-02-08,3,223,69.5876235961914
114.1505,32.92419,2020-02-07,7,223,69.5876235961914
114.1505,32.92419,2020-02-14,1,223,69.5876235961914
114.1505,32.92419,2020-02-04,10,223,69.5876235961914
114.1505,32.92419,2020-02-06,8,223,69.5876235961914
114.1505,32.92419,2020-01-27,3,223,69.5876235961914
114.1505,32.92419,2020-01-29,15,223,69.5876235961914
114.1505,32.92419,2020-02-02,12,223,69.5876235961914
114.1505,32.92419,2020-02-03,14,223,69.5876235961914
114.1505,32.92419,2020-02-05,15,223,69.5876235961914
114.1505,32.92419,2020-01-26,7,223,69.5876235961914
